latent_idx,model_a_norm,model_b_norm,relative_norm
27316,0.93262994,0.90931946,0.4936723
27317,0.7898167,0.87779707,0.5263791
27318,0.68099844,0.18790442,0.2162548
27319,1.0876007,1.4265487,0.5674081
27320,0.8372936,0.945722,0.5304059
27321,0.8175945,0.19436258,0.19206601
27322,0.16058248,0.16612741,0.50848603
27323,0.20119157,1.8045646,0.8996929
27324,0.2196753,1.8903302,0.8958888
27325,0.702292,0.89177495,0.5594338
27326,0.9388133,1.0209767,0.5209623
27327,0.9770535,1.0718585,0.5231354
27328,0.41778648,0.19147952,0.31427902
27329,0.8442338,0.86247915,0.50534517
27330,0.8593171,0.87995815,0.5059338
27331,1.1650121,0.97079057,0.45453194
27332,0.9954571,0.94399977,0.48673406
27333,0.68947345,0.8412295,0.5495707
27334,1.0816389,1.050888,0.49279
27335,1.8342396,0.28991428,0.1364846
27336,0.17880686,1.2841821,0.8777797
27337,1.0696478,1.0568013,0.49697936
27338,1.0387148,0.90098816,0.464498
27339,0.16248067,0.11721851,0.4190878
27340,1.677678,0.19589466,0.10455675
27341,1.1080693,1.0588375,0.48864007
27342,0.8854024,0.9068124,0.50597304
27343,0.94432086,0.99511427,0.5130949
27344,0.28284475,2.0322633,0.8778265
27345,0.20540999,1.8414589,0.89964676
27346,0.74003303,0.7727827,0.5108241
27347,1.7360957,0.20058566,0.10357185
27348,0.24034551,1.569285,0.86718535
27349,0.91470534,1.1606421,0.55925196
27350,1.0238557,1.0482451,0.5058852
27351,0.80445004,1.1284723,0.5838167
27352,0.9094771,0.9420241,0.50878936
27353,1.5293212,0.16786061,0.0989055
27354,0.6245242,0.84005356,0.57358074
27355,0.17094636,0.6524135,0.79237956
27356,0.9828295,1.0229175,0.50999326
27357,0.7307704,0.8502696,0.5377913
27358,0.16179124,0.07134238,0.30601498
27359,0.7605545,0.81347007,0.516809
27360,0.6516127,0.41906148,0.39139962
27361,0.069212146,0.06273185,0.47544298
27362,0.9980106,0.9589718,0.49002576
27363,0.2231038,0.7025475,0.7589764
27364,0.8831133,0.98407763,0.5270364
27365,2.0106125,0.22720766,0.1015308
27366,1.7900072,0.19775698,0.09948714
27367,1.0741831,0.8327843,0.4367061
27368,0.7049126,0.83930606,0.543515
27369,0.87851495,0.8716452,0.49803737
27370,0.65686995,0.76703554,0.5386843
27371,0.16000968,1.4716371,0.9019336
27372,1.1639087,1.1119784,0.48859122
27373,0.70638865,1.099219,0.6087807
27374,1.2178049,1.101878,0.47501233
27375,1.199552,1.0448833,0.46554393
27376,0.19149767,1.1393617,0.85610974
27377,1.0543683,1.0712981,0.50398225
27378,0.86225456,0.99367875,0.5354065
27379,0.8761756,0.99654657,0.532138
27380,1.0760388,1.043763,0.49238706
27381,0.85647494,0.82043284,0.4892534
27382,2.0606291,0.19786091,0.08760761
27383,0.90849406,0.97000325,0.5163719
27384,1.5616368,0.2176086,0.12230387
27385,0.9567619,0.86016077,0.47341627
27386,0.1626785,0.13013443,0.44442856
27387,0.14727768,0.087423824,0.3724894
27388,1.1491686,1.1766554,0.505909
27389,1.0097113,0.7883851,0.4384554
27390,0.8898451,0.9542266,0.51745635
27391,0.9349989,1.116593,0.54425687
27392,1.0753825,1.1602737,0.51898575
27393,0.16358863,0.6140405,0.78963155
27394,0.8781653,1.0463865,0.54370403
27395,0.93126833,0.9229073,0.49774536
27396,0.18967986,1.4640081,0.8852989
27397,1.0415488,0.8997047,0.46346584
27398,0.9627801,0.8920613,0.48093668
27399,1.1181493,0.12953421,0.103819765
27400,0.93909776,0.90048397,0.48950472
27401,0.92770886,0.9345321,0.501832
27402,1.2707902,1.1107996,0.46641093
27403,0.18346542,1.0438747,0.8505178
27404,1.0491729,1.1248454,0.5174038
27405,0.988277,0.92085403,0.48234197
27406,0.051235005,0.06914097,0.57437515
27407,1.5656509,0.19509798,0.110803984
27408,0.059619293,0.85022384,0.934473
27409,2.0858488,0.38863778,0.15705794
27410,0.93987715,1.0872482,0.5363498
27411,0.96784043,0.99005544,0.50567317
27412,1.5590687,0.23930341,0.13306668
27413,1.0377637,0.97556645,0.4845536
27414,1.0754465,1.1632007,0.51959985
27415,0.7743712,0.8880844,0.5342004
27416,0.83722895,0.8254774,0.49646613
27417,0.9501442,1.0248058,0.5189022
27418,0.26384574,0.11916252,0.3111226
27419,0.9079393,0.8979195,0.49722573
27420,1.6185491,0.1532932,0.086516276
27421,1.128877,1.2695633,0.5293287
27422,0.956615,0.93211246,0.4935135
27423,0.19991472,0.6738895,0.7712134
27424,1.1334261,1.0601239,0.48329142
27425,1.5564461,0.25314152,0.13988906
27426,1.3457904,0.17218003,0.11342779
27427,0.9373797,0.8596574,0.47837487
27428,1.3161603,1.2077857,0.47853073
27429,1.9102931,0.2001978,0.09485841
27430,0.7589903,0.89673686,0.541597
27431,0.9704239,0.8657317,0.47149146
27432,0.22935711,0.46489647,0.669635
27433,1.2051337,1.2133539,0.50169945
27434,0.1430108,0.7045593,0.8312697
27435,0.24318908,1.2687424,0.83915335
27436,0.91437876,0.88156724,0.4908651
27437,0.52191144,0.7716403,0.5965284
27438,1.818574,0.2154151,0.10590771
27439,0.29943034,1.7981763,0.8572514
27440,0.85942143,0.7743198,0.473955
27441,0.6894433,0.6829565,0.4976367
27442,1.0209445,0.754344,0.42491347
27443,1.1070062,0.94665796,0.46096045
27444,0.94707453,0.77848107,0.45114803
27445,0.76866615,1.0214487,0.5706051
27446,0.14698844,0.9775325,0.86928797
27447,1.04648,0.9219202,0.46836016
27448,1.1941116,0.98712873,0.45255387
27449,0.8508719,0.85827065,0.5021645
27450,0.28828228,2.2093244,0.88457656
27451,0.9626381,0.8862049,0.47932947
27452,1.0279564,0.19556187,0.15983568
27453,1.1897172,0.9532276,0.44482133
27454,0.935246,0.95041126,0.5040212
27455,1.7431834,0.17274655,0.0901633
27456,0.9265882,1.066114,0.5350092
27457,0.8971803,0.86261946,0.49018046
27458,1.2680624,0.18445003,0.12698689
27459,1.9465138,0.22237302,0.10252864
27460,0.13821432,0.31855872,0.6974114
27461,0.92872745,1.0053449,0.5198073
27462,0.8867216,0.9104518,0.50660205
27463,0.9471399,0.9190016,0.49246082
27464,0.2090339,1.2962344,0.8611318
27465,0.14070044,0.42997032,0.75344723
27466,0.5887936,1.5998265,0.730975
27467,1.0220475,0.8539227,0.4551899
27468,1.5110856,0.18300606,0.108026065
27469,1.458407,0.18214232,0.11102519
27470,0.72663474,0.76519763,0.5129247
27471,1.0785407,0.9098673,0.4575858
27472,0.95946485,1.0499847,0.5225236
27473,1.6904058,0.21248952,0.111666426
27474,0.8951748,0.99766093,0.52707213
27475,0.95929986,1.0058119,0.5118345
27476,0.05523549,0.08714113,0.6120466
27477,0.4407775,0.17048664,0.27890828
27478,1.1304137,1.0233482,0.47514457
27479,0.9963424,0.887459,0.47110006
27480,0.86484295,0.7078647,0.450093
27481,0.57734627,0.49755862,0.46288618
27482,1.0454046,1.0112207,0.4916893
27483,0.06157148,0.12348336,0.66727984
27484,0.97611433,1.0600204,0.52060425
27485,0.26978773,1.8424659,0.87227494
27486,0.68174475,0.8441773,0.5532244
27487,0.0543234,0.06325032,0.53796303
27488,1.0058,0.9560241,0.48731387
27489,0.8589553,0.8179571,0.48777568
27490,0.93186176,0.96135694,0.5077897
27491,0.39383718,1.7855487,0.8192898
27492,0.7538092,0.67612725,0.4728373
27493,0.9035804,0.9652231,0.51649255
27494,1.2188172,1.0072786,0.45248663
27495,0.056108765,0.06901681,0.55158037
27496,0.17299871,1.7131633,0.9082801
27497,0.3953169,1.5935959,0.80123967
27498,1.0159454,1.0015079,0.49642187
27499,0.93551517,1.0188565,0.5213218
27500,0.877496,0.9305851,0.51468104
27501,1.7402924,0.22098781,0.11267529
27502,0.7090808,0.830807,0.5395244
27503,0.92870617,0.8468285,0.47694284
27504,1.0044829,1.0931381,0.52113235
27505,1.169095,0.15177478,0.11490518
27506,0.65164363,0.9685754,0.59780526
27507,0.9701093,0.941805,0.4925979
27508,0.8311457,0.8487223,0.50523156
27509,0.9482856,0.6850744,0.41942647
27510,0.65673864,0.84276766,0.56203014
27511,0.82887757,0.84561557,0.50499797
27512,1.0680431,0.96773565,0.47536385
27513,0.74801576,0.9237698,0.55256474
27514,0.87743723,0.06863908,0.07255131
27515,0.9174409,0.85637385,0.48278654
27516,0.73353,0.79934555,0.521468
27517,0.9318035,0.11065581,0.106148794
27518,0.9819587,0.7789467,0.44235578
27519,1.0197804,1.0916038,0.5170086
27520,1.0805724,1.1284616,0.5108394
27521,0.78637123,0.9186888,0.53880143
27522,0.82106876,0.94415927,0.5348653
27523,0.9557388,0.93372464,0.4941745
27524,0.9148667,0.9103677,0.49876755
27525,1.9854076,0.25311676,0.113073036
27526,1.2600274,0.15572532,0.10999471
27527,1.9450322,0.563209,0.2245434
27528,0.78464586,0.8693991,0.52562
27529,0.83086973,0.68952227,0.45351613
27530,0.8795257,0.05125793,0.05506965
27531,1.5649072,0.20885547,0.11774713
27532,0.855264,0.6985058,0.44955552
27533,0.107897446,0.17079715,0.61284703
27534,0.8728559,0.91125786,0.5107622
27535,1.8906033,0.21275821,0.10115152
27536,1.0752295,1.0394967,0.49155146
27537,1.1973125,0.8506223,0.41535616
27538,1.0052583,0.9639706,0.48951676
27539,1.3266565,0.16675378,0.11165973
27540,0.51966584,1.8016745,0.77613544
27541,1.1014489,0.61744106,0.35920918
27542,1.110977,1.1640767,0.51167
27543,0.95583856,1.0061456,0.5128204
27544,0.8639154,0.9494579,0.5235866
27545,0.25963843,0.5767853,0.6895851
27546,1.0628523,0.93994844,0.46931702
27547,1.8790557,0.29578462,0.13600291
27548,1.032195,1.0082358,0.49412888
27549,0.085514136,1.0568839,0.92514503
27550,0.86062765,0.20535302,0.19264235
27551,0.7272932,0.7417443,0.5049185
27552,0.7839861,0.8005124,0.505215
27553,1.8017306,0.32232916,0.15175146
27554,1.0088711,0.9702957,0.49025467
27555,1.6173875,0.18678609,0.10353
27556,1.1026448,0.9089968,0.4518682
27557,0.17236474,0.063979805,0.27070564
27558,0.94394594,1.0234617,0.52020824
27559,1.1135423,1.1483264,0.50768924
27560,1.4061733,0.21114036,0.13055003
27561,0.2553621,0.60540843,0.70333314
27562,0.8368957,0.9724614,0.53746235
27563,0.8506626,0.880648,0.5086597
27564,1.0530567,1.1418684,0.5202311
27565,0.197424,0.6149339,0.7569741
27566,0.12109446,1.0404547,0.8957474
27567,1.0146257,1.0582919,0.51053256
27568,1.1449497,0.99102765,0.4639692
27569,1.411497,0.25541744,0.15322769
27570,0.9483191,0.9124,0.49034807
27571,0.8112873,0.9278687,0.53351665
27572,1.0132769,1.0669062,0.5128906
27573,1.1287606,0.9917599,0.46769643
27574,1.6856467,0.20909575,0.110355765
27575,0.69838816,1.417647,0.66995436
27576,0.95205015,0.90959865,0.4885984
27577,0.9874017,0.99759024,0.5025664
27578,1.0039974,1.1153827,0.52627784
27579,1.5022756,0.22193143,0.12871507
27580,0.95882595,0.96921915,0.50269526
27581,0.21267414,1.5459274,0.87906635
27582,0.9385349,0.06646741,0.06613657
27583,0.7434076,0.6695096,0.47384915
27584,0.96581113,0.9740294,0.5021183
27585,0.89348567,0.7319608,0.4503137
27586,0.5777164,0.24595053,0.29860437
27587,0.71885294,0.9050543,0.55733126
27588,0.93531686,0.8843489,0.48599526
27589,0.8176177,0.80792403,0.49701834
27590,0.7493868,0.83952534,0.52836484
27591,2.004522,0.37312403,0.15693
27592,0.7516752,0.7083353,0.48515764
27593,0.9536863,0.84658223,0.47025332
27594,0.22194116,1.456728,0.8677875
27595,1.0383028,0.9691122,0.48276624
27596,1.2058268,1.052561,0.46606746
27597,0.14684553,0.53934264,0.78599817
27598,0.93500185,0.96091837,0.5068348
27599,1.0005502,1.0179234,0.5043035
27600,0.9241287,0.9131936,0.49702418
27601,0.69640905,0.8758437,0.5570629
27602,0.94084644,1.0412741,0.5253334
27603,0.86369526,1.0613549,0.55133885
27604,0.089534946,0.078439936,0.46697417
27605,0.1265031,0.25256577,0.66627944
27606,0.94861996,1.0113615,0.51600564
27607,1.0061722,0.92674416,0.47945383
27608,0.18525484,1.4830956,0.8889593
27609,0.80652696,0.65471643,0.44805434
27610,0.98354936,0.9740139,0.49756446
27611,0.82702214,1.0496904,0.55932397
27612,1.2205908,1.0874138,0.47114888
27613,0.41306084,2.0889068,0.83490556
27614,0.09124448,0.24342227,0.7273572
27615,0.8435724,1.1995127,0.58710855
27616,0.17672227,0.964794,0.8451864
27617,0.08118029,0.15102738,0.6503979
27618,1.3851027,0.16252595,0.10501612
27619,0.27543488,1.3956556,0.8351766
27620,0.8931931,0.83710474,0.4837923
27621,0.5215244,0.56325793,0.5192359
27622,0.9610406,0.9139583,0.4874447
27623,0.61469156,0.5608312,0.47709087
27624,0.054986883,0.1036781,0.6534403
27625,1.0400785,0.9943927,0.48877203
27626,0.8217986,0.93452615,0.53209186
27627,0.731693,0.7337485,0.5007013
27628,1.0146159,0.88094014,0.4647397
27629,1.135555,0.111019574,0.08905971
27630,1.0641041,1.1635532,0.52232146
27631,0.8496668,0.8465003,0.4990666
27632,1.101765,0.99894893,0.4755283
27633,1.093237,0.950536,0.4650888
27634,0.3911518,0.32016912,0.45010504
27635,0.94533765,0.7713286,0.44931775
27636,0.87750524,0.8391615,0.48883194
27637,2.1663146,0.21204515,0.08915605
27638,0.9058115,0.8872193,0.49481544
27639,0.92080635,0.8729357,0.48665622
27640,0.9520149,1.1006745,0.5362109
27641,1.1064335,0.16217619,0.12783773
27642,1.4189929,0.17378093,0.10910585
27643,1.7352586,0.258526,0.12966597
27644,0.9289172,0.8163604,0.4677539
27645,0.8995378,0.14862199,0.14179325
27646,0.16530493,0.46298,0.73689497
27647,0.9455707,0.98098,0.50918984
27648,0.47323892,0.15213019,0.24326465
27649,1.1667824,1.0015049,0.46188754
27650,0.786845,1.037496,0.56869626
27651,1.2144612,0.89679766,0.42476913
27652,1.9873966,0.25371307,0.11320868
27653,0.8070638,0.55737436,0.408501
27654,0.73571205,0.7129014,0.49212676
27655,1.0071741,1.1198041,0.5264765
27656,0.055111922,0.09228787,0.62610584
27657,0.92017597,0.90569615,0.4960348
27658,0.93914455,0.88398314,0.48487175
27659,0.94525075,0.7510077,0.44274366
27660,1.4958346,0.22482485,0.13066202
27661,1.0814421,1.0012295,0.48074287
27662,0.75726855,0.88539034,0.53899825
27663,0.9756509,0.14305687,0.1278769
27664,1.2141232,0.1574996,0.11482719
27665,0.084813505,0.24306326,0.7413251
27666,1.0593678,1.179482,0.526825
27667,1.0073209,0.8822783,0.46691296
27668,0.8274637,0.82563853,0.49944797
27669,0.13993865,0.10110206,0.4194398
27670,1.091594,0.96550244,0.46935204
27671,1.1403288,1.2879499,0.5303963
27672,1.0385175,1.0643942,0.50615263
27673,0.90331143,0.91818625,0.50408316
27674,0.8844519,0.92552483,0.5113462
27675,0.13697052,0.86419404,0.8631888
27676,0.8571033,0.8792295,0.50637156
27677,1.099376,1.1131327,0.50310886
27678,0.87636733,0.9782906,0.5274777
27679,0.78733283,0.86673886,0.5240032
27680,0.9649212,0.99728036,0.5082456
27681,0.8411593,0.89693063,0.51604384
27682,1.462668,0.18693928,0.11332352
27683,0.9236446,1.1619455,0.5571303
27684,0.13202417,1.0638819,0.8896032
27685,1.8759497,0.1598816,0.07853381
27686,0.08183902,0.0879495,0.5179944
27687,0.8437497,0.81069076,0.49000904
27688,1.0827932,0.983347,0.4759343
27689,1.1459794,0.14050347,0.10921519
27690,0.13456272,0.6129811,0.8199935
27691,0.7976712,0.9929113,0.55451864
27692,0.3364474,1.6782824,0.8330062
27693,0.87127864,0.84671783,0.4928519
27694,0.09905004,1.5813249,0.9410548
27695,0.21506466,0.50482655,0.70125395
27696,1.6871339,0.19486354,0.10354081
27697,0.7436409,0.7814679,0.5124014
27698,0.8033707,0.75406575,0.48417112
27699,1.1584653,1.0699097,0.48013002
27700,0.9264284,0.9078854,0.49494553
27701,0.88132274,1.1051948,0.55634785
27702,0.99405533,0.93982667,0.48597932
27703,0.89509654,1.0589172,0.541919
27704,0.25236553,0.5057102,0.6670972
27705,1.172288,1.1079996,0.48590344
27706,0.8766466,0.95853645,0.5223111
27707,0.9592388,0.71470577,0.42695904
27708,0.80564815,0.9183059,0.53267425
27709,0.96777207,0.9028108,0.4826361
27710,1.1440957,0.92863846,0.44802585
27711,0.85295254,0.910901,0.5164267
27712,0.92270124,0.9677272,0.51190895
27713,0.8702383,0.7853273,0.4743559
27714,1.3514234,0.17825855,0.116533086
27715,0.93558085,0.92309433,0.496641
27716,0.85729456,0.9347699,0.5216163
27717,0.8568015,1.0527152,0.5512993
27718,0.95991176,0.7563047,0.4406814
27719,1.005089,0.8566859,0.4601447
27720,0.67887956,0.82988983,0.5500442
27721,0.9815007,1.0677111,0.521035
27722,0.97169966,0.16744298,0.14699036
27723,0.76216084,1.0161915,0.57142305
27724,0.77102625,0.9142587,0.542495
27725,1.0988544,1.1453066,0.5103495
27726,0.95636255,0.8132018,0.45954913
27727,0.9673221,0.93160987,0.49059674
27728,1.7356871,0.18142805,0.09463596
27729,0.30740902,1.8268566,0.85596496
27730,0.915999,0.98627377,0.5184713
27731,0.2127809,1.2230422,0.8518056
27732,0.9483356,0.83952266,0.4695689
27733,0.9975446,0.98633343,0.49717444
27734,1.2419251,1.00534,0.44736153
27735,1.5876004,0.6819882,0.30048978
27736,0.92073435,0.9377906,0.50458866
27737,0.25712115,1.8296348,0.87678427
27738,0.99714667,0.98754287,0.49758056
27739,0.91065645,0.7059471,0.43668535
27740,0.8924156,0.91680455,0.5067402
27741,0.91574514,0.87528396,0.48870447
27742,1.7359754,0.48565075,0.21860148
27743,0.124200605,0.8137965,0.8675896
27744,0.98605967,1.121092,0.53204143
27745,1.109029,1.2607988,0.5320213
27746,0.840362,0.9793899,0.53819966
27747,0.76177406,0.62517977,0.45075744
27748,0.90019244,0.97505295,0.5199602
27749,1.0972962,1.1066039,0.5021116
27750,1.0504508,1.0049404,0.48892897
27751,1.039212,1.24908,0.5458569
27752,1.3809038,0.63710856,0.3157109
27753,0.85212916,0.6596169,0.43632784
27754,1.5368544,0.14701445,0.08730754
27755,0.65071726,0.71391624,0.523156
27756,1.1695995,1.170085,0.5001037
27757,1.2155954,1.2337189,0.5036997
27758,0.8399658,0.8174439,0.4932057
27759,0.1469476,0.9571682,0.8669092
27760,1.5832183,0.19783327,0.11107666
27761,0.20254089,0.80292416,0.79856
27762,0.8665685,0.68366516,0.44100782
27763,1.5888716,0.15829724,0.090602145
27764,1.1582369,0.10013312,0.079573676
27765,1.1167104,1.1631174,0.51017773
27766,1.2685825,0.22497927,0.15063272
27767,1.4891227,0.16313706,0.09873572
27768,0.08761492,0.22455408,0.7193349
27769,2.2636,0.23975159,0.09577224
27770,1.479336,0.19699362,0.11751485
27771,0.87419623,1.1513227,0.5684088
27772,0.9625564,0.8134687,0.45802772
27773,0.93711406,0.84929633,0.47542062
27774,1.5165124,0.1308091,0.07940715
27775,1.0648198,1.1387589,0.51677704
27776,0.8992819,0.94578826,0.51260287
27777,0.8781764,0.8244815,0.484232
27778,0.9374264,1.0286491,0.5231992
27779,0.15819757,1.6706761,0.9135
27780,0.19320524,0.48198688,0.71385145
27781,0.16607688,1.5571741,0.90362585
27782,1.1033056,1.186323,0.51812905
27783,1.5038872,0.23002343,0.13266164
27784,0.20484884,1.327363,0.8663051
27785,1.1153142,0.9690079,0.46490312
27786,1.3598379,1.3002648,0.48880246
27787,0.8552639,0.6582028,0.43489745
27788,1.0432006,0.8970506,0.46233734
27789,0.8226823,0.13809815,0.14373538
27790,1.8689653,0.34058028,0.15414041
27791,0.21295218,1.8166376,0.8950762
27792,1.7232962,0.45395827,0.20850033
27793,1.8612226,0.23209222,0.11087306
27794,1.7925903,0.20071346,0.10069386
27795,0.63371104,1.4012048,0.68858117
27796,0.23819104,1.3350971,0.84860307
27797,0.9044036,0.9402428,0.50971437
27798,1.284088,1.2433509,0.49194103
27799,0.94469035,0.2374367,0.2008555
27800,0.87080735,0.84262407,0.49177578
27801,1.1300709,0.8556838,0.43091112
27802,0.6830501,0.76529896,0.52839404
27803,0.8943171,0.9040642,0.5027099
27804,0.34539407,1.8192154,0.84043586
27805,0.930321,0.856966,0.4794787
27806,0.8490728,0.9877087,0.5377388
27807,0.17981388,1.313403,0.87957954
27808,1.0332673,0.9692404,0.48401335
27809,0.23747219,1.2489306,0.84023696
27810,2.0334723,0.21745849,0.09660825
27811,0.7167235,1.2316554,0.6321437
27812,0.6556806,0.605307,0.48002616
27813,1.0996975,0.8531518,0.4368754
27814,0.8124788,1.0471846,0.5631044
27815,0.05070764,0.0543948,0.5175408
27816,1.0693079,1.2742836,0.5437311
27817,1.1660839,0.17262942,0.12895173
27818,0.17041104,0.7858118,0.8217873
27819,0.057981074,0.053944916,0.48196954
27820,1.0553381,1.0923198,0.50860983
27821,0.31958887,0.11403975,0.26298943
27822,0.9077086,0.92569953,0.5049064
27823,0.19339493,1.5638138,0.889942
27824,1.0107542,0.90097106,0.4712869
27825,0.16672984,1.7574399,0.91334975
27826,0.25102016,1.0093849,0.8008416
27827,0.78289086,0.70602196,0.47418624
27828,1.9363724,0.35907036,0.15642749
27829,0.780446,0.7684144,0.49611598
27830,0.195726,0.545578,0.7359706
27831,0.9100196,0.73748803,0.4476386
27832,0.797424,0.7723123,0.4920013
27833,1.7791734,0.21900897,0.1096041
27834,0.82810396,0.916608,0.5253635
27835,1.0400715,1.0126314,0.4933161
27836,0.37611917,1.2557597,0.7695177
27837,0.9894379,1.090589,0.5243149
27838,1.1617994,1.04268,0.4729824
27839,0.8045832,0.71327335,0.46992144
27840,0.867973,1.0679442,0.55164766
27841,0.059248514,1.4573313,0.9609328
27842,0.2781903,1.6012988,0.85198617
27843,1.072465,1.0496726,0.49462986
27844,1.236367,0.19975626,0.1390941
27845,0.14321004,1.1757381,0.891421
27846,0.6896849,0.7805183,0.5308915
27847,1.1092652,1.1615533,0.51151305
27848,1.2625765,1.037686,0.45111635
27849,0.30052966,1.8217444,0.8583926
27850,1.0068471,0.16154456,0.13826233
27851,0.9554573,0.98277825,0.5070479
27852,0.317625,2.043161,0.86545795
27853,0.956661,0.9680212,0.5029512
27854,0.06675865,1.1031702,0.94293785
27855,1.3527993,0.96562606,0.4165008
27856,1.8110741,0.13379061,0.06879173
27857,0.8296097,0.90473616,0.5216584
27858,0.9316895,0.95489645,0.50615054
27859,0.20543428,0.66134065,0.76299006
27860,2.0503438,0.220652,0.0971609
27861,1.1019526,0.9554747,0.46440268
27862,1.0155201,1.0007207,0.49632996
27863,0.90981543,0.7440375,0.4498813
27864,0.21075244,0.9177076,0.8132389
27865,0.9458631,1.0454333,0.52500135
27866,0.9738771,1.0486856,0.51849353
27867,0.17449348,0.91869104,0.8403806
27868,0.78682864,0.8890388,0.5304947
27869,0.8408952,0.6435684,0.433536
27870,1.8921413,0.24846639,0.11607282
27871,0.8804329,0.9342167,0.5148193
27872,1.2894856,0.11904264,0.084515624
27873,0.21123675,0.5470379,0.72142446
27874,0.058323316,0.18535762,0.7606571
27875,0.72245693,0.76852757,0.51544976
27876,0.86353755,0.89601195,0.50922805
27877,0.9520777,1.0555954,0.52578056
27878,0.9114464,1.0187601,0.5277985
27879,1.5613728,0.16512083,0.09563941
27880,0.8650068,1.0565926,0.5498506
27881,0.60594666,0.7987741,0.5686355
27882,0.8259939,0.8906419,0.5188299
27883,0.7784924,0.5934317,0.4325543
27884,1.8866938,0.22968015,0.10852531
27885,1.7351171,0.16889122,0.088702984
27886,0.07289192,0.09806555,0.5736254
27887,1.4927175,0.35596326,0.19254988
27888,0.2608317,1.5036654,0.85217786
27889,1.1732476,1.1936688,0.5043139
27890,0.41474086,0.36791748,0.47008696
27891,0.08645604,0.08839773,0.5055523
27892,0.14298175,0.61519897,0.81141466
27893,1.879781,0.20966524,0.10034488
27894,0.7942182,0.9783895,0.55194926
27895,0.15226921,1.9323962,0.92695755
27896,0.1546147,0.68969685,0.81687486
27897,0.050485596,0.061394017,0.5487507
27898,0.6954997,0.75143373,0.5193285
27899,1.5064793,0.14541946,0.08803171
27900,1.0128635,0.9364186,0.4803915
27901,0.79073524,0.7174521,0.4757049
27902,1.7534703,0.2775918,0.13667321
27903,0.9822289,0.98773783,0.50139827
27904,0.96218354,0.81553173,0.45875275
27905,0.94938403,0.048381682,0.04849002
27906,0.9772721,0.992537,0.5038747
27907,1.2365751,1.2532706,0.5033527
27908,0.91220695,1.0301622,0.53036374
27909,1.0088556,1.0522664,0.5105309
27910,1.0988995,1.1239188,0.5056278
27911,0.90772116,0.9218513,0.5038616
27912,2.2825546,0.37539563,0.14123501
27913,0.43549058,0.21819262,0.33378956
27914,1.1010575,1.1897473,0.5193578
27915,1.0037457,1.0200195,0.5040207
27916,1.160347,0.8902911,0.43415317
27917,0.36831546,2.059546,0.84829634
27918,0.8153115,0.7244648,0.47050002
27919,1.139421,0.9118171,0.44452035
27920,0.8717185,0.97493905,0.52794796
27921,1.5028014,0.22193831,0.1286793
27922,1.290654,0.122047976,0.0863933
27923,0.594321,1.1886368,0.6666657
27924,1.0779926,1.071029,0.4983798
27925,0.1862918,1.5834825,0.89473695
27926,0.25287414,2.0605118,0.8906909
27927,0.9174806,0.86325985,0.48477578
27928,1.0884247,1.1815122,0.5205044
27929,0.21125294,0.5719223,0.73026097
27930,0.05757595,0.08724793,0.6024416
27931,1.0271777,1.0591236,0.5076561
27932,0.2176643,1.6669662,0.8845056
27933,0.27897647,1.3390044,0.8275774
27934,0.14011753,0.9602371,0.8726614
27935,0.8353914,0.8647765,0.50864184
27936,1.0174378,1.0724458,0.5131605
27937,1.546906,0.21173766,0.120398276
27938,0.5960913,0.46487337,0.43816108
27939,0.2933267,0.33038604,0.5297086
27940,0.81860834,0.8613206,0.5127125
27941,0.1510146,0.9107968,0.8577764
27942,1.0086488,1.0143511,0.5014094
27943,0.86767274,0.8970775,0.5083311
27944,0.99292374,0.94475263,0.48756987
27945,0.7678467,1.0752205,0.5833865
27946,0.8246638,0.7713117,0.48328543
27947,0.87184006,0.056574274,0.06093645
27948,1.227102,1.1965873,0.49370492
27949,1.6406629,0.20055687,0.108926095
27950,1.505934,0.78099996,0.34150526
27951,0.077103205,0.05155577,0.40071645
27952,1.345221,0.1952223,0.12673125
27953,0.9161423,0.7623133,0.45417544
27954,0.9977745,1.1125174,0.52718645
27955,2.2071786,0.3300905,0.13009676
27956,0.05046854,0.0528876,0.51170254
27957,0.075674385,0.07438475,0.49570292
27958,0.8985556,0.7997948,0.47092447
27959,0.11994082,1.5659499,0.92885613
27960,0.8573281,0.9138759,0.5159631
27961,1.0254384,1.3131984,0.561523
27962,1.0507841,0.20647347,0.16422528
27963,0.8654782,0.8209831,0.48680815
27964,1.1242719,1.071607,0.48800823
27965,0.8730816,0.72315913,0.45303887
27966,2.0160265,0.2581636,0.113518916
27967,0.26586443,0.11071177,0.29399568
27968,1.0145168,1.0525701,0.50920457
27969,0.84248114,1.1508889,0.57735837
27970,0.28005305,1.8661828,0.8695143
27971,0.9521914,0.9316778,0.49455547
27972,0.8634103,1.0839015,0.5566142
27973,0.6906587,0.86203706,0.55518734
27974,0.1923151,0.67233247,0.7775798
27975,0.39199036,1.4966011,0.792443
27976,1.0903708,1.1503379,0.51338124
27977,0.7519977,1.0480729,0.58223987
27978,0.7939115,0.7113945,0.47259128
27979,0.05639179,0.16164933,0.74137086
27980,1.6263248,0.23509845,0.12630038
27981,0.84005594,0.71527666,0.4598866
27982,0.15133706,0.06052735,0.2856891
27983,1.238993,1.1815983,0.4881445
27984,0.08964127,0.94694734,0.9135228
27985,0.9445439,0.9453405,0.50021076
27986,0.657613,0.51656735,0.4399387
27987,0.8739637,0.77210444,0.46905985
